10000 6000 10000
7617 49;75;1026;7275;1406
7618 27;79;7234;6376;4734
7619 39;85;3787;1877;205
7620 13;86;3176;7700;9630
7621 95;99;3223;7697;6728
7622 8;63;3937;9337;7684
7623 97;51;0;6144;921
7624 15;5;0;2677;1800
7625 68;59;4458;4187;7368
7626 84;25;6106;4874;1214
7627 32;22;7546;5916;8658
7628 12;23;0;6831;4946
7629 93;38;5679;2160;8003
7630 93;49;5134;9825;7591
7631 75;56;0;4152;2436
7632 56;6;3151;7021;0
7633 20;58;2371;6003;0
7634 0;28;7129;1787;606
7635 62;89;2394;8334;1280
7636 16;45;0;5413;7324
7637 98;38;2727;5182;0
7638 32;4;3603;9470;6172
7639 66;26;0;1000;2169
7640 91;85;8923;7282;0
7641 85;73;3790;3198;0
7642 41;61;7028;8361;516
7643 96;0;210;524;0
7644 35;64;394;2857;2175
7645 53;45;0;2665;1951
7646 52;81;4871;0;277
7647 59;43;7024;5748;0
7648 76;7;5750;3842;1199
7649 55;13;9441;2064;0
7650 77;33;0;8664;6994
7651 53;78;1077;6334;2106
7652 40;92;1945;5839;0
7653 49;91;978;4973;0
7654 27;39;503;3449;0
7655 7;46;0;9405;1601
7656 43;59;4426;9456;0
7657 21;89;0;3817;6741
7658 38;38;0;6484;67
7659 45;91;0;1038;1416
7660 75;5;4234;6664;491
7661 39;15;721;149;0
7662 77;92;0;831;264
7663 28;52;8847;5610;0
7664 52;77;613;2726;0
7665 11;92;2098;7983;830
7666 46;82;7267;0;496
7667 3;48;2036;7127;0
7668 32;11;0;1952;1466
7669 34;13;8926;1611;0
7670 16;97;506;5605;0
7671 77;27;1544;4278;883
7672 40;8;2462;9581;2066
7673 96;35;2429;8016;0
7674 82;41;1830;3849;0
7675 62;52;8896;3837;4243
7676 63;84;9285;8733;3236
7677 75;86;9097;2916;0
7678 68;91;2239;2556;0
7679 17;78;591;5052;0
7680 26;22;0;7360;336
7681 48;18;3033;8457;4112
7682 57;81;1721;7698;9662
7683 71;49;0;8495;6406
7684 18;76;155;9656;1421
7685 73;22;1012;296;0
7686 31;13;7921;3725;9245
7687 65;27;0;4251;2474
7688 9;74;0;1939;7819
7689 68;19;1596;9977;1066
7690 18;99;8009;8839;1136
7691 13;95;5941;7165;0
7692 84;79;8728;2887;7743
7693 69;92;1943;2778;749
7694 17;1;0;438;49
7695 83;5;1539;4098;1636
7696 1;19;2172;1134;1767
7697 54;96;1509;6358;0
7698 82;90;0;9030;4641
7699 87;9;8033;3229;32
7700 95;62;0;3053;205
7701 37;98;6069;1906;1649
7702 19;13;1832;843;0
7703 21;39;0;4831;3134
7704 81;51;0;5749;527
7705 50;58;671;2625;1639
7706 77;81;8333;8308;59
7707 17;94;0;6248;371
7708 59;80;1633;8350;5199
7709 9;58;303;4632;0
7710 23;74;1867;6942;0
7711 74;40;2301;7777;3797
7712 99;55;0;9955;5067
7713 90;54;0;45;3148
7714 46;82;0;7244;8035
7715 88;61;0;1171;5476
7716 55;70;0;2149;6762
7717 65;51;0;6371;5040
7718 25;39;0;9727;1696
7719 75;92;6309;8245;6376
7720 39;58;0;3641;3376
7721 10;30;1094;546;0
7722 40;5;1404;4700;420
7723 51;21;7216;5324;3354
7724 53;52;6363;5154;0
7725 28;17;3648;7703;4086
7726 19;38;35;6772;170
7727 18;14;1204;1818;9000
7728 37;11;7595;9230;0
7729 95;95;0;9933;3801
7730 88;85;682;7822;20
7731 70;41;2464;6215;0
7732 51;54;936;600;0
7733 72;53;0;8367;3833
7734 23;44;5315;1367;3987
7735 76;41;2279;8119;0
7736 42;38;0;3289;6901
7737 74;22;0;1152;5325
7738 2;67;3978;2329;9553
7739 61;62;1054;9878;5496
7740 78;18;5788;6209;4344
7741 5;10;5007;7349;4157
7742 27;82;6143;9549;0
7743 45;29;9595;9574;3456
7744 83;17;1594;1517;1103
7745 12;86;9409;5055;6950
7746 77;71;0;5387;2366
7747 51;22;7656;965;0
7748 56;66;7167;8689;0
7749 74;0;0;2172;958
7750 23;36;438;0;8006
7751 70;67;0;4642;8253
7752 3;93;2462;9857;1179
7753 40;78;9875;9118;2218
7754 37;30;4196;5017;5350
7755 84;76;9584;3255;831
7756 4;19;0;7964;3921
7757 93;80;242;5261;0
7758 64;50;4456;6448;0
7759 29;7;0;966;7542
7760 20;54;3617;7722;0
7761 98;59;3848;7814;0
7762 94;17;2008;2214;0
7763 6;3;1270;82;0
7764 93;75;7707;3706;0
7765 20;99;4798;2217;0
7766 34;67;1039;2781;0
7767 86;58;2019;8975;90
7768 48;28;6625;5724;0
7769 37;86;5938;1992;8692
7770 97;15;1219;8045;0
7771 24;73;0;7255;118
7772 67;87;0;6886;6161
7773 75;91;0;1429;359
7774 0;34;0;2517;8308
7775 72;19;8465;1825;7452
7776 29;96;9094;6972;0
7777 8;1;0;1253;7350
7778 38;90;6986;8350;0
7779 81;26;1821;8813;0
7780 16;75;1097;2902;2226
7781 66;81;4284;8250;4520
7782 1;77;0;1149;6380
7783 17;79;7181;8948;0
7784 28;85;131;7927;7579
7785 6;30;6687;2914;9988
7786 97;60;6538;567;0
7787 51;70;5374;2840;0
7788 33;88;1632;9394;2017
7789 60;39;6174;7058;0
7790 37;2;2937;5377;5523
7791 41;7;1727;0;8574
7792 78;69;257;9913;167
7793 79;55;0;442;7035
7794 10;65;3336;3754;5379
7795 49;84;8966;5483;0
7796 37;8;684;7365;0
7797 55;18;1664;8286;0
7798 52;94;2564;1462;0
7799 71;73;0;7364;2398
7800 80;73;0;7838;1921
7801 23;65;0;7917;3363
7802 35;38;6882;0;4621
7803 73;39;2019;663;0
7804 18;34;0;5431;3116
7805 84;70;3812;1009;7157
7806 1;92;249;7967;0
7807 85;91;3809;9376;3620
7808 42;55;2755;0;7987
7809 86;91;6027;9547;1681
7810 20;66;0;5546;92
7811 36;40;7857;8055;5120
7812 46;1;23;8795;6041
7813 43;88;6719;7583;8556
7814 30;91;2526;4047;6706
7815 98;44;2469;1839;4840
7816 54;69;0;8056;1573
7817 98;50;7356;6188;7963
7818 75;49;0;8181;1270
7819 51;72;728;9612;2285
7820 27;45;0;5931;3351
7821 75;8;0;4282;5233
7822 93;72;237;7627;0
7823 80;26;307;1867;0
7824 72;68;5509;9635;6766
7825 92;88;3956;1003;906
7826 53;93;1001;3277;7788
7827 38;92;0;9962;1088
7828 45;35;8099;4473;8348
7829 70;70;2503;3706;446
7830 87;8;1361;3265;2371
7831 96;55;2219;8686;3756
7832 37;49;3397;2813;4020
7833 75;6;6946;8917;5241
7834 80;61;6480;1836;0
7835 68;75;0;276;1930
7836 75;56;1617;7746;7139
7837 92;51;9600;6612;2813
7838 50;99;5836;3907;7907
7839 75;66;0;1506;7340
7840 6;4;9356;1282;9788
7841 43;58;8248;437;0
7842 25;13;1179;7860;0
7843 31;19;7855;7924;0
7844 26;58;1013;4847;993
7845 59;73;0;4906;213
7846 87;25;396;5631;0
7847 53;95;5140;0;5366
7848 97;38;1753;8704;0
7849 99;87;0;9434;3388
7850 87;10;8994;5320;7214
7851 69;65;373;0;262
7852 56;15;2581;9418;0
7853 34;61;7826;1659;0
7854 68;34;2219;4035;5649
7855 29;73;1439;4353;0
7856 83;76;2292;485;2046
7857 3;54;1338;8222;900
7858 50;13;6021;8798;1020
7859 57;4;7633;4514;2154
7860 58;34;1546;292;7947
7861 1;28;8733;4566;5182
7862 69;50;3837;0;1728
7863 3;48;0;3213;4624
7864 69;26;6698;8590;0
7865 69;87;655;1777;0
7866 26;19;0;9906;574
7867 53;95;275;5822;697
7868 86;66;7876;6729;0
7869 82;78;5687;4563;7917
7870 26;65;547;7080;0
7871 23;27;0;2575;6918
7872 90;12;2457;6836;2263
7873 1;91;3694;5850;0
7874 28;19;5694;3867;1969
7875 7;99;9831;5701;5583
7876 17;3;685;604;1233
7877 87;82;613;2632;0
7878 17;20;1791;8630;4018
7879 97;11;9195;771;162
7880 64;10;0;7115;374
7881 8;44;946;3896;0
7882 33;41;3794;9447;4940
7883 78;25;2286;5227;498
7884 7;52;2140;504;0
7885 14;14;2887;6512;9798
7886 58;30;5781;89;5826
7887 80;95;0;1041;4359
7888 8;83;0;8241;1047
7889 52;51;1431;2286;0
7890 84;52;0;2004;5352
7891 7;64;816;1553;0
7892 32;70;2406;5113;0
7893 28;8;0;8833;5991
7894 64;39;0;8073;4117
7895 84;61;1628;6118;361
7896 56;51;7823;684;0
7897 26;5;3927;2884;1610
7898 85;40;2952;7757;0
7899 57;7;486;3476;0
7900 18;98;928;8766;8544
7901 28;35;7097;2719;5216
7902 91;82;0;1407;1632
7903 2;19;0;9564;5347
7904 20;82;1331;6629;4807
7905 26;37;0;3691;1512
7906 57;93;6465;6344;0
7907 0;32;391;5280;9383
7908 26;22;0;8808;7857
7909 13;6;0;7296;9090
7910 40;18;3881;4411;9669
7911 12;14;0;8309;8979
7912 95;13;7529;5597;2205
7913 71;82;0;7303;9863
7914 35;64;0;2792;3330
7915 36;21;0;1328;9413
7916 97;41;7207;9213;3081
7917 98;60;422;2273;0
7918 88;7;789;5459;0
7919 63;71;0;5925;475
7920 16;52;6608;7294;0
7921 3;62;0;133;1824
7922 41;77;2325;8346;728
7923 29;92;1720;6377;0
7924 17;74;1276;9788;2286
7925 69;65;0;6729;1467
7926 31;24;1222;8933;979
7927 14;5;2245;7347;1466
7928 96;12;7024;284;0
7929 86;71;2179;6045;0
7930 43;22;7886;8425;9041
7931 85;99;8356;6198;47
7932 6;87;9848;0;4292
7933 58;86;6118;7663;1880
7934 47;56;1012;1267;5527
7935 80;44;0;7120;7507
7936 12;71;0;586;970
7937 87;39;0;974;1616
7938 40;6;9615;4435;0
7939 77;88;8961;5268;0
7940 39;82;5520;9036;1746
7941 6;2;0;7842;572
7942 33;44;6397;7862;0
7943 90;57;2100;1133;5419
7944 89;18;8037;6498;8181
7945 19;32;9610;7274;6794
7946 40;37;5781;4726;7266
7947 73;23;0;9330;2426
7948 68;89;0;6986;1061
7949 74;42;7359;1931;184
7950 67;13;667;3114;0
7951 37;29;291;6065;0
7952 6;38;0;122;519
7953 14;62;6349;0;2019
7954 92;13;265;6037;0
7955 62;22;1524;7102;0
7956 15;16;0;76;4845
7957 23;95;6138;9240;3759
7958 8;17;2276;9156;1493
7959 6;18;2945;7251;0
7960 16;67;2770;0;7494
7961 67;46;1292;972;0
7962 4;97;722;0;2504
7963 89;59;102;3395;150
7964 3;65;7699;0;6214
7965 82;83;7614;1542;0
7966 88;41;4700;2448;8199
7967 33;5;2850;1150;7520
7968 88;24;7008;4558;0
7969 93;81;1758;7405;597
7970 47;52;4925;0;8969
7971 60;46;2054;3608;1520
7972 33;20;0;22;3846
7973 0;36;0;66;5949
7974 88;22;0;196;4071
7975 32;99;692;8953;4963
7976 50;77;385;0;2620
7977 51;65;2115;412;0
7978 15;68;0;4642;9797
7979 0;53;0;3513;326
7980 61;60;0;5858;7261
7981 74;84;2781;9994;4186
7982 48;80;1895;3919;2470
7983 95;93;3153;541;8638
7984 46;8;5609;201;6476
7985 8;58;7858;5676;5637
7986 57;49;8195;9639;8351
7987 85;36;7894;9646;440
7988 49;59;9215;6761;8589
7989 89;57;1588;0;585
7990 58;9;1798;6399;1275
7991 73;83;648;127;824
7992 92;47;8498;2677;3816
7993 88;57;657;9406;0
7994 4;19;699;972;0
7995 95;79;7532;2324;1281
7996 38;48;1878;7539;0
7997 80;48;6915;9629;171
7998 76;73;7102;4254;3886
7999 55;64;5252;9888;9239
8000 86;39;7007;6341;1023
8001 75;18;0;2769;373
8002 98;7;0;2401;91
8003 49;93;7352;2654;0
8004 7;42;1000;8787;0
8005 0;1;1726;1411;987
8006 29;15;9139;8873;5941
8007 26;18;5179;3422;0
8008 34;90;0;6429;7856
8009 29;68;4978;0;9619
8010 81;50;8079;1628;2806
8011 79;64;6575;7359;6275
8012 47;7;5268;9282;911
8013 51;86;6295;735;4448
8014 67;85;6868;7544;6580
8015 82;81;9514;3172;7162
8016 37;72;9960;2675;1727
8017 30;59;1922;7604;0
8018 88;68;5684;6239;8450
8019 43;42;0;2713;3481
8020 8;84;9517;756;422
8021 89;49;2867;1964;9068
8022 67;96;0;1456;1282
8023 61;38;5103;4863;6464
8024 13;16;4109;4973;7001
8025 76;76;0;5019;2167
8026 57;82;1609;1728;0
8027 64;12;8412;9851;6028
8028 45;56;5463;8182;0
8029 45;75;5756;9790;2614
8030 18;74;1499;2186;0
8031 19;8;7405;9454;8395
8032 67;93;1990;3914;1427
8033 73;42;6588;7725;2004
8034 73;20;1649;2232;0
8035 90;57;0;7536;7923
8036 11;28;1821;1357;0
8037 23;4;7438;9327;2401
8038 97;33;3384;4097;4688
8039 95;52;0;5946;1590
8040 92;97;7600;5351;4908
8041 63;9;9652;6457;4371
8042 13;12;3393;9310;0
8043 67;99;1749;3815;0
8044 99;39;2612;8909;9357
8045 44;22;6181;4820;4418
8046 58;31;0;3117;7461
8047 3;15;165;0;6328
8048 0;28;3110;7337;4042
8049 76;67;1431;7322;0
8050 58;62;852;7414;1875
8051 85;42;3446;4771;6286
8052 30;67;193;9281;0
8053 42;1;475;5567;0
8054 35;12;7691;6431;0
8055 69;45;2137;7774;0
8056 50;54;5587;5269;6053
8057 97;82;3068;2040;9127
8058 41;99;9988;6298;7394
8059 97;42;2207;4364;0
8060 85;81;191;2843;767
8061 35;34;6809;4964;4668
8062 65;45;1559;0;3771
8063 19;5;1104;1107;6734
8064 89;18;0;4838;1862
8065 16;48;336;7640;0
8066 62;91;2320;9263;0
8067 17;63;931;0;6141
8068 5;68;0;1234;2353
8069 59;73;6970;5320;0
8070 46;35;7862;7024;6158
8071 94;32;0;773;1203
8072 86;56;1398;2296;897
8073 4;24;8407;0;7483
8074 44;73;5232;6662;7238
8075 79;80;1799;5448;883
8076 69;19;0;8421;3590
8077 41;80;0;6913;8929
8078 62;16;8618;7006;239
8079 4;0;2175;5693;0
8080 26;18;2374;7486;0
8081 94;67;2556;3525;8873
8082 69;42;2150;1866;4240
8083 95;46;6007;1878;2507
8084 76;6;361;0;7256
8085 43;41;746;2277;9742
8086 84;13;1273;5255;1568
8087 63;89;8454;2446;771
8088 29;33;1796;2233;3528
8089 40;95;355;9246;0
8090 28;66;635;6439;0
8091 45;29;2068;37;0
8092 12;19;201;3301;611
8093 2;6;5699;2301;3387
8094 19;39;0;9778;9169
8095 10;8;7641;609;6916
8096 1;4;1485;9725;1539
8097 95;72;2931;2521;0
8098 22;15;3003;6422;7861
8099 88;46;0;6919;9860
8100 28;20;901;5415;0
8101 82;79;1749;9831;0
8102 83;83;5250;4062;0
8103 18;24;0;6267;3515
8104 53;46;1513;9513;2374
8105 19;44;0;255;9464
8106 67;31;0;5756;793
8107 20;44;2475;0;3601
8108 90;9;0;5143;2404
8109 47;26;854;6279;1363
8110 91;98;0;3612;1939
8111 25;35;3253;3356;5806
8112 45;87;0;8;1981
8113 1;59;8872;6580;598
8114 4;21;8329;6033;805
8115 56;18;5581;5589;0
8116 35;59;649;4867;7850
8117 10;29;30;1184;2478
8118 34;97;0;2330;1649
8119 9;21;0;6138;1738
8120 38;86;0;5132;998
8121 3;15;0;2964;872
8122 2;3;283;6741;7692
8123 20;18;1151;7317;0
8124 50;77;0;8952;9473
8125 72;56;433;1083;204
8126 32;43;8997;4590;4755
8127 18;12;6210;2988;1294
8128 72;67;5118;3699;1348
8129 77;8;3420;1665;5349
8130 3;88;1826;3571;0
8131 67;30;0;872;1342
8132 35;10;0;6595;2915
8133 63;99;3968;2691;0
8134 10;84;5202;431;6272
8135 37;41;1091;0;1247
8136 31;28;0;1637;778
8137 6;62;5337;7437;8780
8138 66;67;2352;4078;7205
8139 53;34;8547;3993;260
8140 18;32;1709;1096;3912
8141 17;98;5813;6480;0
8142 24;18;770;4622;0
8143 71;38;3360;3694;4489
8144 10;97;1040;9619;1215
8145 59;50;5114;0;8943
8146 88;7;5555;2196;9037
8147 20;7;0;3167;1293
8148 10;18;0;8596;7268
8149 6;13;0;8809;1721
8150 67;43;8030;4457;28
8151 82;99;5061;9107;8580
8152 26;75;1377;4131;6412
8153 6;11;8578;6321;4829
8154 77;56;6215;5307;5125
8155 90;61;7467;5167;9372
8156 36;24;5634;7760;1610
8157 29;35;464;9548;5167
8158 14;82;0;3433;7052
8159 49;65;1575;4653;0
8160 21;1;0;3003;5913
8161 76;54;1390;1865;0
8162 10;1;0;8897;6662
8163 7;13;632;7385;2626
8164 40;32;8262;8857;0
8165 73;54;0;1687;2259
8166 8;45;0;3215;9784
8167 16;71;0;3372;6864
8168 96;31;8489;7813;9283
8169 30;97;5250;300;4203
8170 30;72;0;1938;2446
8171 82;20;4905;301;0
8172 24;94;8206;6536;6090
8173 2;32;660;5977;0
8174 54;86;9792;7995;5513
8175 4;34;702;2963;0
8176 2;98;7292;9168;0
8177 4;62;2025;3203;1658
8178 91;80;7656;4978;7219
8179 34;50;0;3717;1964
8180 89;49;0;6135;2724
8181 64;76;7138;4124;0
8182 45;87;199;4132;0
8183 98;27;0;8013;2304
8184 37;87;4910;3645;3385
8185 66;49;5453;0;8946
8186 83;8;3183;8577;2689
8187 0;57;546;4030;0
8188 67;7;0;2530;3038
8189 8;23;1055;2313;5144
8190 65;44;22;4945;0
8191 73;93;478;9325;4818
8192 3;86;0;4516;1250
8193 42;0;2754;0;9290
8194 73;70;1645;9695;9254
8195 23;42;0;6122;6357
8196 11;88;5067;8377;1612
8197 26;37;1425;3744;0
8198 94;44;1517;6124;2397
8199 47;13;0;8170;2545
8200 42;83;7110;901;0
8201 99;7;7287;7520;475
8202 79;63;0;3100;1637
8203 31;73;0;5373;3404
8204 17;19;0;2776;1969
8205 80;67;0;3524;7489
8206 95;76;1022;4903;0
8207 19;83;8845;3107;7239
8208 41;38;815;939;1675
8209 18;13;9034;2604;5969
8210 0;59;0;7573;2402
8211 14;15;0;6447;9529
8212 31;54;0;9611;740
8213 96;18;6685;1590;8999
8214 74;15;0;7350;845
8215 82;82;0;7372;6315
8216 54;74;8402;9424;2799
8217 4;76;0;190;1320
8218 18;38;5818;6338;9462
8219 52;25;5964;9419;1343
8220 16;3;4324;9501;0
8221 86;48;8257;0;4013
8222 56;79;9539;5439;0
8223 75;83;0;1182;1217
8224 47;60;0;4955;7746
8225 40;44;301;1408;2315
8226 11;86;2662;1364;0
8227 39;32;769;6718;13
8228 13;56;0;5184;5289
8229 37;51;6518;3242;9928
8230 36;92;0;2210;252
8231 8;55;4408;5835;7434
8232 38;52;6884;7889;7813
8233 35;94;1675;2556;52
8234 81;50;1682;7545;0
8235 81;34;5043;7954;0
8236 2;26;4314;973;0
8237 66;5;2460;8849;0
8238 8;7;8298;8852;6100
8239 71;37;1619;4725;0
8240 61;38;0;8548;7451
8241 75;16;5580;4136;4266
8242 1;71;2486;9074;0
8243 82;17;128;9369;9307
8244 4;73;0;621;8068
8245 29;47;0;3236;6805
8246 97;16;452;339;1944
8247 42;50;0;7107;5458
8248 17;47;6301;8402;6223
8249 80;84;6514;6434;9340
8250 39;71;2141;2448;1498
8251 84;52;1199;6256;0
8252 10;63;0;3048;730
8253 5;84;0;5535;2161
8254 13;99;8451;6871;2717
8255 67;6;389;7025;1018
8256 12;87;0;3640;1407
8257 55;43;892;5895;444
8258 83;5;201;6614;0
8259 11;12;8753;3986;9281
8260 93;57;1777;9446;0
8261 38;62;2247;8900;622
8262 21;79;9950;8111;6277
8263 43;26;0;7740;3540
8264 11;9;0;3418;445
8265 53;59;0;1829;7054
8266 88;24;0;3207;679
8267 42;32;1493;2343;0
8268 90;24;8353;0;2276
8269 48;42;6326;8443;0
8270 9;52;0;8628;2402
8271 16;44;1796;836;4300
8272 2;58;0;8172;7530
8273 27;77;0;3153;7529
8274 1;78;0;7834;1015
8275 87;20;7746;9127;6323
8276 19;14;510;0;3097
8277 86;26;779;5057;0
8278 6;31;6;5983;0
8279 70;49;1808;5722;1708
8280 72;20;0;9898;7535
8281 62;10;3871;7953;1957
8282 53;9;1565;0;7627
8283 82;25;0;9464;812
8284 30;83;2013;2968;551
8285 99;99;3466;3347;0
8286 33;88;0;5228;6490
8287 60;59;1950;2505;2398
8288 57;85;832;5969;2177
8289 21;63;7147;1971;0
8290 60;50;1970;8557;2487
8291 51;56;0;404;7100
8292 63;17;8599;1752;6689
8293 83;16;392;687;8824
8294 60;57;0;9717;9447
8295 72;21;1135;0;6293
8296 7;11;7114;1264;1248
8297 60;98;7115;2406;1017
8298 47;81;0;8518;532
8299 78;16;262;3100;0
8300 50;89;5308;0;5728
8301 38;2;187;5989;0
8302 25;33;0;879;2167
8303 76;96;0;7576;1793
8304 56;1;0;1437;3840
8305 14;33;1905;1962;0
8306 32;93;0;3208;1382
8307 69;90;1356;8771;0
8308 93;15;9244;6659;3249
8309 59;69;1099;5559;7804
8310 11;27;2970;1916;9704
8311 45;84;1166;0;9306
8312 10;76;662;3464;701
8313 44;40;6118;1486;9254
8314 46;3;0;7606;3680
8315 39;92;7765;4656;0
8316 67;26;0;5808;4437
8317 43;89;0;8215;2229
8318 99;1;696;4070;0
8319 14;30;0;273;3288
8320 80;7;3705;6803;8848
8321 41;46;483;2963;6539
8322 75;14;836;2113;2607
8323 59;70;8679;9769;4582
8324 73;50;2389;8249;0
8325 10;70;2666;3744;4578
8326 99;57;4143;8433;9063
8327 92;60;2177;5582;2092
8328 3;2;3322;120;3211
8329 31;75;1960;4622;0
8330 76;25;656;9458;2301
8331 51;25;4990;8665;905
8332 31;25;1821;0;5374
8333 11;63;1214;1529;6558
8334 39;79;610;5294;0
8335 97;13;2719;6057;5699
8336 92;13;2468;568;0
8337 59;35;1933;512;0
8338 71;16;5353;6509;4867
8339 38;37;0;2015;9398
8340 86;40;1590;5304;1337
8341 47;49;0;425;3742
8342 30;23;61;3976;8931
8343 12;17;0;9165;1542
8344 45;62;7042;6798;9807
8345 6;13;4764;4492;6995
8346 96;14;0;9333;3853
8347 48;48;0;1125;350
8348 15;44;3284;9509;0
8349 35;27;2746;356;8480
8350 19;19;2697;5777;0
8351 71;21;2139;7575;0
8352 68;91;1793;4460;1417
8353 12;8;2813;9144;1228
8354 66;68;0;1872;7514
8355 56;99;49;495;29
8356 78;26;5311;428;9165
8357 86;59;9519;3870;3675
8358 91;66;2817;1165;8214
8359 12;55;9151;6059;3685
8360 14;11;9905;8037;6782
8361 12;7;5449;9037;0
8362 40;31;1122;911;0
8363 94;55;1874;1168;5356
8364 66;14;1073;4789;6455
8365 68;67;8661;4971;2136
8366 57;79;2909;1198;3203
8367 72;84;1552;3603;1307
8368 92;84;71;6141;0
8369 87;18;8023;4577;634
8370 59;27;236;3122;0
8371 54;91;770;3463;0
8372 96;89;0;4016;4641
8373 96;10;4267;4523;4666
8374 6;2;117;2920;8345
8375 53;19;1182;8310;1322
8376 95;32;5997;2335;9503
8377 51;27;0;1053;557
8378 27;82;8588;4654;4720
8379 25;71;7;7371;9036
8380 31;95;8683;3699;9345
8381 23;49;768;4096;609
8382 23;67;9371;0;8557
8383 3;59;0;8177;9707
8384 77;54;0;3929;5471
8385 88;98;0;9490;1906
8386 14;79;9927;29;172
8387 44;85;1888;7155;0
8388 73;37;0;1659;234
8389 14;0;4609;1796;6974
8390 4;76;0;4894;7062
8391 95;60;221;0;2967
8392 84;45;0;1461;5741
8393 21;94;5435;8920;4048
8394 81;73;161;987;1481
8395 63;48;2139;4151;0
8396 2;71;0;18;9398
8397 47;41;5504;615;5490
8398 64;41;4411;6166;8
8399 35;75;9525;1664;2766
8400 70;53;8107;3958;4424
8401 8;68;0;2670;1292
8402 29;97;6154;9370;0
8403 40;24;6756;8674;3130
8404 34;75;0;7742;2249
8405 52;74;0;4392;9068
8406 92;0;4987;7126;8377
8407 80;5;318;6607;0
8408 1;39;8167;9428;6681
8409 44;57;2024;8720;1932
8410 21;39;9659;5125;0
8411 67;2;0;3093;6346
8412 58;10;4776;0;6416
8413 90;36;8214;2548;913
8414 98;38;1456;8546;0
8415 51;33;0;3420;1840
8416 58;49;4521;2995;5759
8417 98;90;0;9238;1762
8418 35;54;399;7205;1500
8419 53;37;625;3363;0
8420 80;84;5520;4702;0
8421 20;36;8597;2788;8390
8422 99;52;1884;4633;0
8423 8;10;5269;5285;1836
8424 48;34;6464;8838;1190
8425 34;49;0;3970;5886
8426 65;88;0;5024;14
8427 48;35;666;3998;557
8428 47;28;0;558;3331
8429 83;36;2110;3750;0
8430 31;13;8143;8410;0
8431 19;81;0;1859;7524
8432 70;94;2372;714;0
8433 57;95;2199;4078;2130
8434 56;38;1972;9435;1106
8435 86;60;1506;6569;1547
8436 56;19;1369;3146;1615
8437 62;58;1404;3401;0
8438 39;74;0;3772;322
8439 96;82;8236;5479;3007
8440 13;73;1396;8339;1643
8441 78;49;0;9041;1199
8442 71;54;7866;2149;9042
8443 86;15;4263;9188;8952
8444 51;52;2066;9135;8819
8445 6;98;1746;7840;2289
8446 11;28;0;4844;2826
8447 9;21;1887;5930;0
8448 96;63;0;9062;4095
8449 27;92;0;5953;5049
8450 58;21;2113;2184;0
8451 28;94;2257;1022;9227
8452 30;86;8188;0;9400
8453 77;22;7376;3576;0
8454 6;2;131;440;6510
8455 83;17;6606;6631;0
8456 63;6;9064;1568;62
8457 47;50;9539;0;5779
8458 56;0;9318;7290;2329
8459 55;37;8871;806;301
8460 74;17;4228;1181;9105
8461 58;53;8674;2259;7095
8462 86;82;7847;2683;3123
8463 45;35;3913;0;9089
8464 64;2;0;7223;193
8465 37;59;5601;7346;0
8466 30;47;30;3959;1491
8467 82;68;6041;8582;1851
8468 59;13;0;1340;773
8469 55;93;0;5269;512
8470 71;48;1748;3963;731
8471 17;81;1182;4673;540
8472 57;64;0;3854;4054
8473 94;90;5631;392;0
8474 32;9;202;2238;0
8475 52;79;1506;6394;1446
8476 44;52;685;5639;270
8477 78;83;1444;8265;8736
8478 36;14;8648;1480;0
8479 90;59;3724;0;9748
8480 2;47;819;794;962
8481 7;72;0;1717;2224
8482 42;61;2553;4509;5208
8483 22;88;2035;1568;5719
8484 33;46;0;5585;1278
8485 85;4;1589;3844;3975
8486 71;12;1430;5163;0
8487 26;89;0;1278;7392
8488 95;35;1719;1550;0
8489 38;64;4373;2176;1647
8490 60;92;2323;7917;4799
8491 49;32;1837;1448;2135
8492 63;64;4228;0;1617
8493 8;64;2236;3365;0
8494 55;96;3473;0;10
8495 99;3;6290;3210;7614
8496 37;11;8198;2383;0
8497 16;50;506;2228;0
8498 76;96;0;2811;7791
8499 81;41;0;5761;2476
8500 37;35;1888;10;0
8501 32;82;0;2899;318
8502 33;9;2332;6085;3822
8503 32;52;4039;2276;7410
8504 7;65;6221;1786;1876
8505 79;47;0;9910;1769
8506 64;54;1485;0;2265
8507 21;43;2763;3349;1355
8508 75;45;3486;576;0
8509 37;32;0;5036;7666
8510 87;56;1459;9757;2257
8511 83;78;6920;5084;4388
8512 72;29;0;5400;876
8513 87;25;182;7146;0
8514 7;1;0;6092;3148
8515 26;19;1415;6916;1589
8516 61;58;1651;8035;0
8517 95;94;288;3429;1
8518 68;85;5522;8729;0
8519 7;85;334;5151;2288
8520 30;40;146;9181;239
8521 24;29;0;5652;774
8522 56;59;3987;0;1758
8523 9;75;48;8309;1636
8524 4;92;0;2856;4271
8525 23;50;6431;7636;0
8526 77;72;2512;5790;0
8527 72;30;7502;0;8977
8528 94;1;6439;4687;0
8529 55;9;706;0;2742
8530 68;33;2646;9875;0
8531 29;34;0;5719;8624
8532 83;76;0;4384;7077
8533 72;1;2763;7808;0
8534 88;26;9781;449;4089
8535 50;41;4306;1157;465
8536 73;1;1146;4833;749
8537 17;13;29;8760;536
8538 25;74;8984;7160;0
8539 65;1;2041;6212;8100
8540 52;1;2124;1647;963
8541 61;7;0;2949;1664
8542 29;47;21;9430;0
8543 84;28;9504;7853;0
